Date,Open,High,Low,Close,Volume,Adjusted,AssetSymbol,DataSource,Return,Volatility20,RSI14,Close_vs_MA20,Cluster,RegimeName,RegimeExplanation
2015-03-31,126.089996,126.489998,124.360001,124.43,42090600,119.63624,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv,-0.01535176083666856,0.22861107766537497,54.85157679223792,-0.009674035519963153,1,Weak / Bearish,Weaker returns and lower relative price vs. MA20 suggest softer or bearish conditions.
2015-04-01,124.82,125.120003,123.099998,124.25,40621400,119.463174,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv,-0.0014466017989198665,0.22799354050807744,49.513152517964464,-0.009415535444800227,1,Weak / Bearish,Weaker returns and lower relative price vs. MA20 suggest softer or bearish conditions.
2015-04-02,125.029999,125.559998,124.190002,125.32,32220100,120.491951,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv,0.008611666386831418,0.22353861930769608,54.16867934641962,-0.0004506447851898576,0,Bullish Trend,Positive returns with price above MA20 and stronger RSI suggest an upward trend.
2015-04-06,124.470001,127.510002,124.330002,127.349998,37194000,122.443743,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv,0.016198525991167667,0.23110275776817807,55.60224320854803,0.01543686502255781,0,Bullish Trend,Positive returns with price above MA20 and stronger RSI suggest an upward trend.
2015-04-07,127.639999,128.119995,125.980003,126.010002,35012300,121.155371,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv,-0.01052215465187134,0.2337648477863101,47.50847012527577,0.005205132957699643,1,Weak / Bearish,Weaker returns and lower relative price vs. MA20 suggest softer or bearish conditions.
2015-04-08,125.849998,126.400002,124.970001,125.599998,37329200,120.761163,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv,-0.003253739365793429,0.22151354664225462,42.69719449115789,0.0014990507556078558,1,Weak / Bearish,Weaker returns and lower relative price vs. MA20 suggest softer or bearish conditions.
2015-04-09,125.849998,126.580002,124.660004,126.559998,32484000,121.684177,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv,0.0076433016796966236,0.21125320914919346,47.60691624978722,0.007418709785367739,0,Bullish Trend,Positive returns with price above MA20 and stronger RSI suggest an upward trend.
2015-04-10,125.949997,127.209999,125.260002,127.099998,40188000,122.203374,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv,0.004266758528514325,0.2026704739275604,53.229269677657975,0.010651186622893105,0,Bullish Trend,Positive returns with price above MA20 and stronger RSI suggest an upward trend.
2015-04-13,128.369995,128.570007,126.610001,126.849998,36365100,121.963006,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv,-0.0019669506015439486,0.20082003522883715,48.972602190806,0.0073576340586398725,1,Weak / Bearish,Weaker returns and lower relative price vs. MA20 suggest softer or bearish conditions.
2015-04-14,127.0,127.290001,125.910004,126.300003,25524600,121.434199,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv,-0.004335798348558129,0.19843620763974912,48.88888902058492,0.002452577681943291,1,Weak / Bearish,Weaker returns and lower relative price vs. MA20 suggest softer or bearish conditions.
2015-04-15,126.410004,127.129997,126.010002,126.779999,28970400,121.895703,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv,0.0038004450459625527,0.18962230040120395,61.54892256680187,0.00636618316852311,0,Bullish Trend,Positive returns with price above MA20 and stronger RSI suggest an upward trend.
2015-04-16,126.279999,127.099998,126.110001,126.169998,28369000,121.309203,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv,-0.004811490360739024,0.1854648099858056,56.66897178348691,0.002439147720025625,0,Bullish Trend,Positive returns with price above MA20 and stronger RSI suggest an upward trend.
2015-04-17,125.550003,126.139999,124.459999,124.75,51957000,119.943911,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv,-0.011254644876366071,0.18769561216674743,55.033557609154464,-0.007758967221088042,1,Weak / Bearish,Weaker returns and lower relative price vs. MA20 suggest softer or bearish conditions.
2015-04-20,125.57,128.119995,125.169998,127.599998,47054300,122.684112,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv,0.022845686597629866,0.20048260668811096,54.203681691638764,0.014223768962853711,0,Bullish Trend,Positive returns with price above MA20 and stronger RSI suggest an upward trend.
2015-04-21,128.100006,128.199997,126.669998,126.910004,32435100,122.020699,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv,-0.005407489113178787,0.19822328172941447,59.26758506405721,0.008859646433949875,0,Bullish Trend,Positive returns with price above MA20 and stronger RSI suggest an upward trend.
2015-04-22,126.989998,128.869995,126.32,128.619995,37654500,123.664812,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv,0.01347405000523727,0.203211230063251,64.65460221360063,0.02166933383435876,0,Bullish Trend,Positive returns with price above MA20 and stronger RSI suggest an upward trend.
2015-04-23,128.300003,130.419998,128.139999,129.669998,45770900,124.674363,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv,0.00816360760731194,0.17772680492383944,64.60713540311863,0.027443110253337677,0,Bullish Trend,Positive returns with price above MA20 and stronger RSI suggest an upward trend.
2015-04-24,130.490005,130.630005,129.229996,130.279999,44525900,125.260863,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv,0.004704255035977267,0.177160147389638,60.87603775449695,0.02981222294385244,0,Bullish Trend,Positive returns with price above MA20 and stronger RSI suggest an upward trend.
2015-04-27,132.309998,133.130005,131.149994,132.649994,96954200,127.539552,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv,0.018191547985742407,0.1810776067626455,72.89655519186547,0.044665000661223475,0,Bullish Trend,Positive returns with price above MA20 and stronger RSI suggest an upward trend.
2015-04-28,134.460007,134.539993,129.570007,130.559998,118924000,125.530074,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv,-0.01575572415371196,0.17476175839661826,65.3275867577207,0.026511921946019257,0,Bullish Trend,Positive returns with price above MA20 and stronger RSI suggest an upward trend.
2015-04-29,130.160004,131.589996,128.300003,128.639999,63386100,123.684046,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv,-0.014705862437394912,0.17393950850023793,56.067695892161694,0.009745020389961168,0,Bullish Trend,Positive returns with price above MA20 and stronger RSI suggest an upward trend.
2015-04-30,128.639999,128.639999,124.580002,125.150002,83195400,120.328503,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv,-0.027129958216276284,0.2018044859885608,45.14684131854096,-0.017996186414642956,1,Weak / Bearish,Weaker returns and lower relative price vs. MA20 suggest softer or bearish conditions.
2015-05-01,126.099998,130.130005,125.300003,128.949997,58512600,123.9821,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv,0.030363520769472352,0.22672217872267747,54.44162702312305,0.010381961699337472,0,Bullish Trend,Positive returns with price above MA20 and stronger RSI suggest an upward trend.
2015-05-04,129.5,130.570007,128.259995,128.699997,50988300,123.741732,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv,-0.001938731478173139,0.22020078463319215,55.14138391910403,0.00789003665378174,0,Bullish Trend,Positive returns with price above MA20 and stronger RSI suggest an upward trend.
2015-05-05,128.149994,128.449997,125.779999,125.800003,49271400,120.953462,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv,-0.022532980223680665,0.23206791284552897,48.097831100969536,-0.014739713082837835,1,Weak / Bearish,Weaker returns and lower relative price vs. MA20 suggest softer or bearish conditions.
2015-05-06,126.559998,126.75,123.360001,125.010002,72141000,120.193897,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv,-0.006279811982562333,0.23288091245356174,47.76407616045289,-0.020700703953306254,1,Weak / Bearish,Weaker returns and lower relative price vs. MA20 suggest softer or bearish conditions.
2015-05-07,124.769997,126.080002,124.019997,125.260002,43940900,120.93733,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv,0.006185280771784818,0.23229192196995982,52.04249610043675,-0.014343574059838549,1,Weak / Bearish,Weaker returns and lower relative price vs. MA20 suggest softer or bearish conditions.
2015-05-08,126.68,127.620003,126.110001,127.620003,55550400,123.215888,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv,0.018840816148330664,0.24158859759308282,51.114502320608395,0.0038128176033909167,0,Bullish Trend,Positive returns with price above MA20 and stronger RSI suggest an upward trend.
2015-05-11,127.389999,127.559998,125.629997,126.32,42035800,121.960747,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv,-0.010186519128117744,0.24445675990686117,49.87739292597758,-0.006411626585139496,1,Weak / Bearish,Weaker returns and lower relative price vs. MA20 suggest softer or bearish conditions.
2015-05-12,125.599998,126.879997,124.82,125.870003,48160000,121.526279,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv,-0.0035623592892555234,0.24428549226966656,45.3988648226924,-0.009988278531219641,1,Weak / Bearish,Weaker returns and lower relative price vs. MA20 suggest softer or bearish conditions.
2015-05-13,126.150002,127.190002,125.870003,126.010002,34694200,121.661447,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv,0.0011122532600540413,0.24393884835996282,43.26415798107079,-0.008792555613869157,1,Weak / Bearish,Weaker returns and lower relative price vs. MA20 suggest softer or bearish conditions.
2015-05-14,127.410004,128.949997,127.160004,128.949997,45203500,124.499984,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv,0.023331442046715223,0.2566748604329697,48.45455609397191,0.013017017706393741,0,Bullish Trend,Positive returns with price above MA20 and stronger RSI suggest an upward trend.
2015-05-15,129.070007,129.490005,128.210007,128.770004,38208000,124.326203,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv,-0.001395831504685141,0.2525692875461017,42.86301022102277,0.009802673540359574,1,Weak / Bearish,Weaker returns and lower relative price vs. MA20 suggest softer or bearish conditions.
2015-05-18,128.380005,130.720001,128.360001,130.190002,50882900,125.697198,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv,0.01102740184223272,0.24287795842864116,50.38202474853992,0.019690434479535446,0,Bullish Trend,Positive returns with price above MA20 and stronger RSI suggest an upward trend.
2015-05-19,130.690002,130.880005,129.639999,130.070007,44633200,125.581344,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv,-0.0009216911899658786,0.24174809397554003,54.709506565912484,0.01728138934673895,0,Bullish Trend,Positive returns with price above MA20 and stronger RSI suggest an upward trend.
2015-05-20,130.0,130.979996,129.339996,130.059998,36454900,125.571679,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv,-7.69620685059369e-05,0.23763291631278058,65.60710586162148,0.016418080808553004,0,Bullish Trend,Positive returns with price above MA20 and stronger RSI suggest an upward trend.
2015-05-21,130.070007,131.630005,129.830002,131.389999,39730400,126.855783,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv,0.010226063792616813,0.23858318533063747,59.95876602198782,0.025906309187852417,0,Bullish Trend,Positive returns with price above MA20 and stronger RSI suggest an upward trend.
2015-05-22,131.600006,132.970001,131.399994,132.539993,45596000,127.966091,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv,0.008752521751412834,0.23985187080277856,63.807037683145914,0.0337547685722821,0,Bullish Trend,Positive returns with price above MA20 and stronger RSI suggest an upward trend.
2015-05-26,132.600006,132.910004,129.119995,129.619995,70697600,125.146861,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv,-0.022031070715444523,0.24445934938532607,63.67816490872383,0.011958050688611221,0,Bullish Trend,Positive returns with price above MA20 and stronger RSI suggest an upward trend.
2015-05-27,130.339996,132.259995,130.050003,132.039993,45833200,127.483346,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv,0.018669944905769453,0.24711652229720957,71.55911129997543,0.03003780627549646,0,Bullish Trend,Positive returns with price above MA20 and stronger RSI suggest an upward trend.
2015-05-28,131.860001,131.949997,131.100006,131.779999,30733300,127.232324,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv,-0.001969057197478863,0.24050423507514115,69.17648450806652,0.026538095604135004,0,Bullish Trend,Positive returns with price above MA20 and stronger RSI suggest an upward trend.
2015-05-29,131.229996,131.449997,129.899994,130.279999,50884500,125.784088,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv,-0.011382610601375243,0.22135362348131432,58.24039334161327,0.012624784644952092,0,Bullish Trend,Positive returns with price above MA20 and stronger RSI suggest an upward trend.
2015-06-01,130.279999,131.389999,130.050003,130.539993,32112800,126.03511,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv,0.001995657829152453,0.1950080881360113,63.97351647503669,0.013807838757057045,0,Bullish Trend,Positive returns with price above MA20 and stronger RSI suggest an upward trend.
2015-06-02,129.860001,130.660004,129.320007,129.960007,33667600,125.475139,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv,-0.004442976246856967,0.19569182895678272,63.42749757929237,0.008600355242356805,0,Bullish Trend,Positive returns with price above MA20 and stronger RSI suggest an upward trend.
2015-06-03,130.660004,130.940002,129.899994,130.119995,30889400,125.629606,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv,0.0012310566159245973,0.17527864891946066,63.47543483872949,0.007947662154704327,0,Bullish Trend,Positive returns with price above MA20 and stronger RSI suggest an upward trend.
2015-06-04,129.580002,130.580002,128.910004,129.360001,38450100,124.895839,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv,-0.005840717195276457,0.17501172778330443,51.568499553883704,0.0001739728055072387,1,Weak / Bearish,Weaker returns and lower relative price vs. MA20 suggest softer or bearish conditions.
2015-06-05,129.5,129.690002,128.360001,128.649994,35626800,124.210334,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv,-0.005488613595845959,0.17619143588797945,49.558783580164565,-0.006617444764057678,1,Weak / Bearish,Weaker returns and lower relative price vs. MA20 suggest softer or bearish conditions.
2015-06-08,128.899994,129.210007,126.830002,127.800003,52674800,123.389676,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv,-0.006607002602537104,0.1656083504943484,40.82882323735834,-0.0132492993469846,1,Weak / Bearish,Weaker returns and lower relative price vs. MA20 suggest softer or bearish conditions.
2015-06-09,126.699997,128.080002,125.620003,127.419998,56075400,123.022785,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv,-0.0029734335310191984,0.16158366377003264,40.03003273783522,-0.016600944637407022,1,Weak / Bearish,Weaker returns and lower relative price vs. MA20 suggest softer or bearish conditions.
2015-06-10,127.919998,129.339996,127.849998,128.880005,39087300,124.432408,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv,0.011458227026806433,0.16534917694377063,45.997302141780665,-0.0064869267721200385,1,Weak / Bearish,Weaker returns and lower relative price vs. MA20 suggest softer or bearish conditions.
2015-06-11,129.179993,130.179993,128.479996,128.589996,35390900,124.152407,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv,-0.0022502256807567234,0.16581207519349064,39.780985917942004,-0.009707338078508543,1,Weak / Bearish,Weaker returns and lower relative price vs. MA20 suggest softer or bearish conditions.
2015-06-12,128.190002,128.330002,127.110001,127.169998,36886200,122.781413,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv,-0.01104283060738398,0.14859067616284036,30.78022241017706,-0.019971257711302925,1,Weak / Bearish,Weaker returns and lower relative price vs. MA20 suggest softer or bearish conditions.
2015-06-15,126.099998,127.239998,125.709999,126.919998,43988900,122.54004,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv,-0.0019658757307182695,0.14864223584457434,38.05308242014333,-0.02120013635410911,1,Weak / Bearish,Weaker returns and lower relative price vs. MA20 suggest softer or bearish conditions.
2015-06-16,127.029999,127.849998,126.370003,127.599998,31494100,123.196574,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv,0.005357710018700779,0.14400887983808489,26.77821085530931,-0.014972265059271739,1,Weak / Bearish,Weaker returns and lower relative price vs. MA20 suggest softer or bearish conditions.
2015-06-17,127.720001,127.879997,126.739998,127.300003,32918100,122.906931,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv,-0.0023510637560424374,0.14409252214123328,26.66663070327664,-0.016236313708300476,1,Weak / Bearish,Weaker returns and lower relative price vs. MA20 suggest softer or bearish conditions.
2015-06-18,127.230003,128.309998,127.220001,127.879997,35407200,123.46691,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv,0.004556122225523707,0.1454340177226586,36.175061703292464,-0.010921022580490436,1,Weak / Bearish,Weaker returns and lower relative price vs. MA20 suggest softer or bearish conditions.
2015-06-19,127.709999,127.82,126.400002,126.599998,54716900,122.231083,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv,-0.010009378221257803,0.14279110835992484,29.6906974978625,-0.019003894360721474,1,Weak / Bearish,Weaker returns and lower relative price vs. MA20 suggest softer or bearish conditions.
2015-06-22,127.489998,128.059998,127.080002,127.610001,34039300,123.206231,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv,0.007977905259990203,0.142055228633183,38.40075211570885,-0.009285263591604531,1,Weak / Bearish,Weaker returns and lower relative price vs. MA20 suggest softer or bearish conditions.
2015-06-23,127.480003,127.610001,126.879997,127.029999,30268900,122.646244,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv,-0.00454511915067024,0.12113632936466437,35.35547564139945,-0.012795658000513188,1,Weak / Bearish,Weaker returns and lower relative price vs. MA20 suggest softer or bearish conditions.
2015-06-24,127.209999,129.800003,127.120003,128.110001,55280900,123.688976,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv,0.00850194809064031,0.10332679914399694,44.25023785373746,-0.002879813190642677,1,Weak / Bearish,Weaker returns and lower relative price vs. MA20 suggest softer or bearish conditions.
2015-06-25,128.860001,129.199997,127.5,127.5,31938100,123.100026,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv,-0.004761539945160487,0.1039721286867698,44.66112860321933,-0.005971959322766174,1,Weak / Bearish,Weaker returns and lower relative price vs. MA20 suggest softer or bearish conditions.
2015-06-26,127.669998,127.989998,126.510002,126.75,44066800,122.375908,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv,-0.005882354565871495,0.09883492534831441,45.079655982449665,-0.010457528537708094,1,Weak / Bearish,Weaker returns and lower relative price vs. MA20 suggest softer or bearish conditions.
2015-06-29,125.459999,126.470001,124.480003,124.529999,49161400,120.232518,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv,-0.0175148036490973,0.11327394094155818,38.44925514759983,-0.025502987247776998,1,Weak / Bearish,Weaker returns and lower relative price vs. MA20 suggest softer or bearish conditions.
2015-06-30,125.57,126.120003,124.860001,125.43,44370700,121.101461,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv,0.007227187906020616,0.1178677167387319,35.5648422781165,-0.016717289214671194,1,Weak / Bearish,Weaker returns and lower relative price vs. MA20 suggest softer or bearish conditions.
2015-07-01,126.900002,126.940002,125.989998,126.599998,30238800,122.231083,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv,0.00932789737359152,0.12392852896119023,42.24474539929799,-0.006174133009775318,1,Weak / Bearish,Weaker returns and lower relative price vs. MA20 suggest softer or bearish conditions.
2015-07-02,126.43,126.690002,125.769997,126.440002,27211000,122.076609,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv,-0.0012637865607391108,0.12278419413418544,46.845306300757706,-0.006291209736113412,1,Weak / Bearish,Weaker returns and lower relative price vs. MA20 suggest softer or bearish conditions.
2015-07-06,124.940002,126.230003,124.849998,126.0,28060400,121.65179,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv,-0.003479937749581441,0.12203943011090744,46.08844013730291,-0.008716998914884533,1,Weak / Bearish,Weaker returns and lower relative price vs. MA20 suggest softer or bearish conditions.
2015-07-07,125.889999,126.150002,123.769997,125.690002,46946800,121.352491,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv,-0.0024602926105732337,0.12039456323592208,41.61546526026218,-0.010334419818942231,1,Weak / Bearish,Weaker returns and lower relative price vs. MA20 suggest softer or bearish conditions.
2015-07-08,124.480003,124.639999,122.540001,122.57,60761600,118.340158,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv,-0.024823000955126684,0.1475368413791032,33.35678150292928,-0.03305459360715013,1,Weak / Bearish,Weaker returns and lower relative price vs. MA20 suggest softer or bearish conditions.
2015-07-09,123.849998,124.059998,119.220001,120.07,77821600,115.926432,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv,-0.020396508174342576,0.15253685273657586,25.79047127121123,-0.04947375513742369,1,Weak / Bearish,Weaker returns and lower relative price vs. MA20 suggest softer or bearish conditions.
2015-07-10,121.940002,123.849998,121.209999,123.279999,61354500,119.025655,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv,0.02673439479272499,0.18656361662735138,40.80842064502336,-0.022006452246214336,1,Weak / Bearish,Weaker returns and lower relative price vs. MA20 suggest softer or bearish conditions.
2015-07-13,125.029999,125.760002,124.32,125.660004,41440500,121.323527,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv,0.019305686660577415,0.19789881514833188,44.981995244219874,-0.0025281816988539374,0,Bullish Trend,Positive returns with price above MA20 and stronger RSI suggest an upward trend.
2015-07-14,126.040001,126.370003,125.040001,125.610001,31768100,121.27525,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv,-0.0003979195230616739,0.19782546786390195,46.24339467523115,-0.0024064173835990355,1,Weak / Bearish,Weaker returns and lower relative price vs. MA20 suggest softer or bearish conditions.
2015-07-15,125.720001,127.150002,125.580002,126.82,33649200,122.443492,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv,0.009632979523851892,0.2000581630366264,46.61061210165543,0.007515446451343832,0,Bullish Trend,Positive returns with price above MA20 and stronger RSI suggest an upward trend.
2015-07-16,127.739998,128.570007,127.349998,128.509995,36222400,124.075166,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv,0.013325934872879808,0.20551969980776547,52.51117479737856,0.020451066237523685,0,Bullish Trend,Positive returns with price above MA20 and stronger RSI suggest an upward trend.
2015-07-17,129.080002,129.619995,128.309998,129.619995,46164700,125.146861,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv,0.008637465776189401,0.20707883686986567,57.010247480859896,0.02855461651524105,0,Bullish Trend,Positive returns with price above MA20 and stronger RSI suggest an upward trend.
2015-07-20,130.970001,132.970001,130.699997,132.070007,58900200,127.512324,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv,0.01890149685815934,0.2125008513592157,68.21257159257475,0.04572633186560937,0,Bullish Trend,Positive returns with price above MA20 and stronger RSI suggest an upward trend.
2015-07-21,132.850006,132.919998,130.320007,130.75,76756400,126.23787,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv,-0.009994751566131055,0.21557631350479806,62.594687416952425,0.033989183395397804,0,Bullish Trend,Positive returns with price above MA20 and stronger RSI suggest an upward trend.
2015-07-22,121.989998,125.5,121.989998,125.220001,115450600,120.898709,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv,-0.042294447775457544,0.2651133028398186,47.292001142080764,-0.009033597827112216,1,Weak / Bearish,Weaker returns and lower relative price vs. MA20 suggest softer or bearish conditions.
